X,Y,Operator,Opref,Sitengr,Antennaht,Transtype,Freqband,Anttype,Powerdbw,Maxpwrdbw,Maxpwrdbm,Sitelat,Sitelng,pcd_sector,geo_code
545032.1269,258846.205,Three,CB0302,TL4491758891,13.9,UMTS,2100,Sectored,17.79,,65,52.208758,0.121141,CB5 8,12
547359.4014,259299.2105,Three,CB0384,TL4724459344,30.5,UMTS,2100,Sectored,25.75,,65,52.212211,0.155372,CB5 8,12
545032.1269,258846.205,T-Mobile,69782,TL4491758891,14.6,GSM,1800,SECTOR,26,32,,52.208758,0.121141,CB5 8,12
545032.1269,258846.205,T-Mobile,69782,TL4491758891,14.6,GSM,1800,SECTOR,26,32,,52.208758,0.121141,CB5 8,12
545032.1269,258846.205,T-Mobile,69782,TL4491758891,14.6,GSM,1800,SECTOR,26,32,,52.208758,0.121141,CB5 8,12
547359.4014,259299.2105,T-Mobile,94760,TL4724459344,30.45,GSM,1800,SECTOR,25,32,,52.212211,0.155372,CB5 8,12
547359.4014,259299.2105,T-Mobile,94760,TL4724459344,30.45,GSM,1800,SECTOR,25,32,,52.212211,0.155372,CB5 8,12
547359.4014,259299.2105,T-Mobile,94760,TL4724459344,30.5,GSM,1800,SECTOR,25,32,,52.212211,0.155372,CB5 8,12
545032.1269,258846.205,T-Mobile,69782,TL4491758891,14.6,UMTS,2100,SECTOR,18,,65,52.208758,0.121141,CB5 8,12
545032.1269,258846.205,T-Mobile,69782,TL4491758891,14.6,UMTS,2100,SECTOR,18,,65,52.208758,0.121141,CB5 8,12
545032.1269,258846.205,T-Mobile,69782,TL4491758891,14.6,UMTS,2100,SECTOR,18,,65,52.208758,0.121141,CB5 8,12
547359.4014,259299.2105,T-Mobile,94760,TL4724459344,30.5,UMTS,2100,SECTOR,18,,65,52.212211,0.155372,CB5 8,12
547359.4014,259299.2105,T-Mobile,94760,TL4724459344,30.5,UMTS,2100,SECTOR,18,,65,52.212211,0.155372,CB5 8,12
547359.4014,259299.2105,T-Mobile,94760,TL4724459344,30.5,UMTS,2100,SECTOR,18,,65,52.212211,0.155372,CB5 8,12
548772.5795,259045.1312,Vodafone,5328,TL4865759090,11,GSM,900,Macro,20.2,32,,52.209549,0.175928,CB5 8,12
556983.7669,287267.45,O2,6618,TL5686787309,16.5,GSM,900,Sectored,19.5,32,,52.460792,0.309171,CB6 1,12
556216.658,285858.3331,Orange,CAM0022,TL5610085900,25,GSM,1800,SECTOR,28.8,32,,52.448354,0.297231,CB6 1,12
555532.5719,286561.3425,Three,CB0267,TL5541686603,17.4,UMTS,2100,Sectored,28.66,,65,52.454864,0.287501,CB6 1,12
556746.7392,287688.4794,Three,CB0319,TL5663087730,23,UMTS,2100,Sectored,17.89,,65,52.464642,0.305883,CB6 1,12
556746.7392,287688.4794,T-Mobile,96279,TL5663087730,25,GSM,1800,SECTOR,21,32,,52.464642,0.305883,CB6 1,12
556196.6661,285798.2504,Vodafone,4191,TL5608085840,30.5,GSM,900,Macro,25.5,32,,52.44782,0.296909,CB6 1,12
556196.6661,285798.2504,Vodafone,4191,TL5608085840,30.5,GSM,900,Macro,25.5,32,,52.44782,0.296909,CB6 1,12
556196.6661,285798.2504,Vodafone,4191,TL5608085840,30.5,GSM,900,Macro,25.5,32,,52.44782,0.296909,CB6 1,12
544592.1275,279300.5531,O2,19569,TL4447779343,19,GSM,900,Sectored,22.5,32,,52.392637,0.123481,CB6 2,12
544575.1712,279307.5129,Three,CB0315,TL4446079350,19.2,UMTS,2100,Sectored,17.89,,65,52.392704,0.123235,CB6 2,12
549960.8238,279462.6136,Three,CB0359,TL4984579505,20,UMTS,2100,Sectored,25.65,,65,52.39265,0.202389,CB6 2,12
549960.8238,279462.6136,T-Mobile,68266,TL4984579505,16,GSM,1800,SECTOR,30,32,,52.39265,0.202389,CB6 2,12
549960.8238,279462.6136,T-Mobile,68266,TL4984579505,16,GSM,1800,SECTOR,30,32,,52.39265,0.202389,CB6 2,12
549960.8238,279462.6136,T-Mobile,68266,TL4984579505,16,GSM,1800,SECTOR,30,32,,52.39265,0.202389,CB6 2,12
544575.1712,279307.5129,T-Mobile,96351,TL4446079350,19.2,GSM,1800,SECTOR,30,32,,52.392704,0.123235,CB6 2,12
544575.1712,279307.5129,T-Mobile,96351,TL4446079350,19.2,GSM,1800,SECTOR,30,32,,52.392704,0.123235,CB6 2,12
544575.1712,279307.5129,T-Mobile,96351,TL4446079350,19.2,GSM,1800,SECTOR,30,32,,52.392704,0.123235,CB6 2,12
551277.9794,275136.0651,O2,8236,TL5116275179,15.3,GSM,900,Sectored,23.5,32,,52.353421,0.21978,CB6 3,12
551315.9842,275057.0837,Orange,CAM0071,TL5120075100,15,GSM,1800,SECTOR,28.6,32,,52.352701,0.220302,CB6 3,12
544865.1496,276057.2134,Orange,CAM4025,TL4475076100,26.4,GSM,1800,SECTOR,28.4,32,,52.363427,0.12609,CB6 3,12
551243.964,275145.0399,Three,CB0296,TL5112875188,25,UMTS,2100,Sectored,17.89,,65,52.353511,0.219285,CB6 3,12
546975.4537,275057.0042,Three,CB0320,TL4686075100,15,UMTS,2100,Sectored,17.99,,65,52.35388,0.156621,CB6 3,12
551243.964,275145.0399,T-Mobile,68265,TL5112875188,16,GSM,1800,SECTOR,29,32,,52.353511,0.219285,CB6 3,12
551243.964,275145.0399,T-Mobile,68265,TL5112875188,16,GSM,1800,SECTOR,29,32,,52.353511,0.219285,CB6 3,12
551243.964,275145.0399,T-Mobile,68265,TL5112875188,16,GSM,1800,SECTOR,29,32,,52.353511,0.219285,CB6 3,12
546975.4537,275057.0042,T-Mobile,96277,TL4686075100,20,GSM,1800,SECTOR,28,32,,52.35388,0.156621,CB6 3,12
546975.4537,275057.0042,T-Mobile,96277,TL4686075100,20,GSM,1800,SECTOR,27,32,,52.35388,0.156621,CB6 3,12
546975.4537,275057.0042,T-Mobile,96277,TL4686075100,20,GSM,1800,SECTOR,28,32,,52.35388,0.156621,CB6 3,12
546875.4391,275067.0468,Vodafone,5665,TL4676075110,27.8,GSM,900,Macro,24,32,,52.353997,0.155158,CB6 3,12
546875.4391,275067.0468,Vodafone,5665,TL4676075110,27.8,GSM,900,Macro,24,32,,52.353997,0.155158,CB6 3,12
546875.4391,275067.0468,Vodafone,5665,TL4676075110,27.8,GSM,900,Macro,24,32,,52.353997,0.155158,CB6 3,12
555265.4769,281786.8312,O2,282,TL5514981829,35,GSM,900,Sectored,23.3,32,,52.412051,0.281357,CB7 4,12
553491.2961,279854.6283,O2,7701,TL5337579897,25.3,GSM,900,Sectored,23.5,32,,52.395194,0.254409,CB7 4,12
555265.4769,281786.8312,O2,54458,TL5514981829,35,UMTS,900,Sectored,26.3,32,,52.412051,0.281357,CB7 4,12
553491.2961,279854.6283,O2,7701,TL5337579897,25.29,GSM,1800,Sectored,10.5,32,,52.395194,0.254409,CB7 4,12
553491.2961,279854.6283,O2,7701,TL5337579897,25.3,UMTS,2100,Sectored,29.29,,65,52.395194,0.254409,CB7 4,12
553416.2801,279757.5565,Orange,CAM0021,TL5330079800,20,GSM,1800,SECTOR,25.7,32,,52.394343,0.253263,CB7 4,12
555256.4777,281767.8451,Orange,CAM0145,TL5514081810,17,GSM,1800,SECTOR,27.2,32,,52.411883,0.281216,CB7 4,12
554166.3817,280297.6321,Orange,CAM7043,TL5405080340,10,GSM,1800,OMNI,23.3,32,,52.398984,0.264526,CB7 4,12
555251.5241,281773.8114,Three,CB0310,TL5513581816,18,UMTS,2100,Sectored,18.7,,65,52.411938,0.281146,CB7 4,12
553487.2419,279853.6114,Three,CB0376,TL5337179896,55,UMTS,2100,Sectored,25.75,,65,52.395186,0.254349,CB7 4,12
553487.2419,279853.6114,T-Mobile,96274,TL5337179896,21.3,GSM,1800,SECTOR,25,32,,52.395186,0.254349,CB7 4,12
553487.2419,279853.6114,T-Mobile,96274,TL5337179896,21.3,GSM,1800,SECTOR,24,32,,52.395186,0.254349,CB7 4,12
553487.2419,279853.6114,T-Mobile,96274,TL5337179896,21.3,GSM,1800,SECTOR,25,32,,52.395186,0.254349,CB7 4,12
555251.5241,281773.8114,T-Mobile,98975,TL5513581816,18,GSM,1800,SECTOR,29,32,,52.411938,0.281146,CB7 4,12
555251.5241,281773.8114,T-Mobile,98975,TL5513581816,18,GSM,1800,SECTOR,25,32,,52.411938,0.281146,CB7 4,12
555251.5241,281773.8114,T-Mobile,98975,TL5513581816,18,GSM,1800,SECTOR,29,32,,52.411938,0.281146,CB7 4,12
556416.615,281157.6984,Vodafone,258,TL5630081200,37,GSM,900,Macro,25.7,32,,52.406072,0.297973,CB7 4,12
556416.615,281157.6984,Vodafone,258,TL5630081200,37,GSM,900,Macro,25.7,32,,52.406072,0.297973,CB7 4,12
556416.615,281157.6984,Vodafone,258,TL5630081200,37,GSM,900,Macro,24.5,32,,52.406072,0.297973,CB7 4,12
553476.2451,279817.5348,Vodafone,4294,TL5336079860,21,GSM,900,Macro,25,32,,52.394865,0.254171,CB7 4,12
553476.2451,279817.5348,Vodafone,4294,TL5336079860,21,GSM,900,Macro,25,32,,52.394865,0.254171,CB7 4,12
553476.2451,279817.5348,Vodafone,4294,TL5336079860,21,GSM,900,Macro,25,32,,52.394865,0.254171,CB7 4,12
553476.2451,279817.5348,Vodafone,4294,TL5336079860,21.4,UMTS,2100,Macro,25.4,,65,52.394865,0.254171,CB7 4,12
553476.2451,279817.5348,Vodafone,4294,TL5336079860,20.9,UMTS,2100,Macro,25.4,,65,52.394865,0.254171,CB7 4,12
553476.2451,279817.5348,Vodafone,4294,TL5336079860,21.4,UMTS,2100,Macro,25.4,,65,52.394865,0.254171,CB7 4,12
561586.2329,271544.5717,O2,3650,TL6146971588,16.5,GSM,900,Sectored,25.5,32,,52.318222,0.369274,CB7 5,12
565117.6674,269956.4205,O2,38562,TL6500070000,3,GSM,900,Sectored,-2.6,32,,52.302907,0.420257,CB7 5,12
563189.423,268600.2353,O2,40565,TL6307268644,3,GSM,900,Sectored,5.89,32,,52.291301,0.391347,CB7 5,12
561617.2886,271456.638,Orange,CAM0023,TL6150071500,16,GSM,1800,SECTOR,28.8,32,,52.317423,0.369687,CB7 5,12
558916.9418,273756.8617,Orange,CAM0069,TL5880073800,16,GSM,1800,SECTOR,28.4,32,,52.338873,0.331192,CB7 5,12
565392.7687,274356.8978,Three,CB0297,TL6527574400,25,UMTS,2100,Sectored,25.65,,65,52.34235,0.42645,CB7 5,12
557466.7261,276477.1755,Three,CB0314,TL5735076520,23.5,UMTS,2100,Sectored,25.75,,65,52.363727,0.311199,CB7 5,12
559063.9348,273761.8231,Three,CB0348,TL5894773805,23.5,UMTS,2100,Sectored,17.99,,65,52.338875,0.33335,CB7 5,12
558326.8186,270566.4904,Three,CB0361,TL5821070610,18.3,UMTS,2100,Sectored,18.7,,65,52.310385,0.321037,CB7 5,12
558326.8186,270566.4904,Three,CB0378,TL5821070610,23.6,UMTS,2100,Sectored,25.75,,65,52.310385,0.321037,CB7 5,12
565392.7687,274356.8978,T-Mobile,68268,TL6527574400,14.5,GSM,1800,SECTOR,29,32,,52.34235,0.42645,CB7 5,12
565392.7687,274356.8978,T-Mobile,68268,TL6527574400,14.5,GSM,1800,SECTOR,29,32,,52.34235,0.42645,CB7 5,12
565392.7687,274356.8978,T-Mobile,68268,TL6527574400,14.5,GSM,1800,SECTOR,29,32,,52.34235,0.42645,CB7 5,12
559063.9348,273761.8231,T-Mobile,91725,TL5894773805,16,GSM,1800,SECTOR,27,32,,52.338875,0.33335,CB7 5,12
559063.9348,273761.8231,T-Mobile,91725,TL5894773805,16,GSM,1800,SECTOR,27,32,,52.338875,0.33335,CB7 5,12
558326.8186,270566.4904,T-Mobile,96275,TL5821070610,15,GSM,1800,SECTOR,25,32,,52.310385,0.321037,CB7 5,12
558326.8186,270566.4904,T-Mobile,96275,TL5821070610,15,GSM,1800,SECTOR,25,32,,52.310385,0.321037,CB7 5,12
558326.8186,270566.4904,T-Mobile,96275,TL5821070610,15,GSM,1800,SECTOR,25,32,,52.310385,0.321037,CB7 5,12
557466.7261,276477.1755,T-Mobile,96390,TL5735076520,15,GSM,1800,SECTOR,26,32,,52.363727,0.311199,CB7 5,12
557466.7261,276477.1755,T-Mobile,96390,TL5735076520,15,GSM,1800,SECTOR,26,32,,52.363727,0.311199,CB7 5,12
557466.7261,276477.1755,T-Mobile,96390,TL5735076520,15,GSM,1800,SECTOR,26,32,,52.363727,0.311199,CB7 5,12
558966.923,273756.9139,Vodafone,4226,TL5885073800,15,GSM,900,Macro,26.1,32,,52.338859,0.331925,CB7 5,12
558954.8543,257872.0469,O2,2592,TL5883857917,16.15,GSM,900,Sectored,24.3,32,,52.196171,0.324271,CB8 0,12
558166.7775,260105.3165,Orange,CAM0033,TL5805060150,24,GSM,1800,SECTOR,28.1,32,,52.216459,0.313793,CB8 0,12
560317.0804,259255.1336,Orange,CAM0080,TL6020059300,30,GSM,1800,SECTOR,28.5,32,,52.208201,0.344838,CB8 0,12
560323.078,259262.1184,Three,CB0335,TL6020659307,24.3,UMTS,2100,Sectored,17.79,,65,52.208262,0.344929,CB8 0,12
560317.0804,259255.1336,T-Mobile,91819,TL6020059300,25,GSM,1800,SECTOR,29,32,,52.208201,0.344838,CB8 0,12
560317.0804,259255.1336,T-Mobile,91819,TL6020059300,25,GSM,1800,SECTOR,29,32,,52.208201,0.344838,CB8 0,12
560317.0804,259255.1336,T-Mobile,91819,TL6020059300,25,GSM,1800,SECTOR,29,32,,52.208201,0.344838,CB8 0,12
561417.1749,261755.4717,Vodafone,31010,TL6130061800,10.8,GSM,900,Micro,2,32,,52.23034,0.362115,CB8 0,12
564788.6259,265927.958,O2,1871,TL6467165972,15,GSM,900,Sectored,24.5,32,,52.266821,0.413468,CB8 7,12
569879.2934,267351.1185,O2,9495,TL6976167395,16.5,GSM,900,Sectored,24.5,32,,52.278056,0.48871,CB8 7,12
563367.45,268206.2264,O2,34568,TL6325068250,3,GSM,900,Sectored,-1.9,32,,52.287709,0.393764,CB8 7,12
569988.2764,267266.0194,Orange,CAM0128,TL6987067310,14,GSM,1800,SECTOR,28.7,32,,52.277258,0.490263,CB8 7,12
567367.9725,266806.0689,Orange,SUF0052,TL6725066850,25,GSM,1800,SECTOR,28.2,32,,52.27393,0.451665,CB8 7,12
568978.1907,268136.2027,Three,CB0362,TL6886068180,22.5,UMTS,2100,Sectored,18.7,,65,52.285385,0.475908,CB8 7,12
568978.1907,268136.2027,T-Mobile,96268,TL6886068180,22.5,GSM,1800,SECTOR,25,32,,52.285385,0.475908,CB8 7,12
568978.1907,268136.2027,T-Mobile,96268,TL6886068180,22.5,GSM,1800,SECTOR,25,32,,52.285385,0.475908,CB8 7,12
568978.1907,268136.2027,T-Mobile,96268,TL6886068180,22.5,GSM,1800,SECTOR,25,32,,52.285385,0.475908,CB8 7,12
563617.47,267746.1387,Vodafone,554,TL6350067790,37.5,GSM,900,Macro,25,32,,52.283502,0.397203,CB8 7,12
563617.47,267746.1387,Vodafone,554,TL6350067790,37.5,GSM,900,Macro,25,32,,52.283502,0.397203,CB8 7,12
563617.47,267746.1387,Vodafone,554,TL6350067790,37.5,GSM,900,Macro,25,32,,52.283502,0.397203,CB8 7,12
569868.2645,267356.0835,Vodafone,5771,TL6975067400,24,GSM,900,Macro,24.6,32,,52.278104,0.488551,CB8 7,12
569868.2645,267356.0835,Vodafone,5771,TL6975067400,24,GSM,900,Macro,24.6,32,,52.278104,0.488551,CB8 7,12
566275.834,263521.6648,O2,257,TL6615863566,37.5,GSM,900,Sectored,21,32,,52.24476,0.434057,CB8 8,12
566275.834,263521.6648,O2,257,TL6615863566,37.5,GSM,1800,Microcell,28,32,,52.24476,0.434057,CB8 8,12
564857.6558,262855.5533,Vodafone,34771,TL6474062900,18,GSM,900,Macro,24.4,32,,52.239203,0.41298,CB8 8,12
564857.6558,262855.5533,Vodafone,34771,TL6474062900,18,GSM,900,Macro,24.4,32,,52.239203,0.41298,CB8 8,12
564857.6558,262855.5533,Vodafone,34771,TL6474062900,18,GSM,900,Macro,24.4,32,,52.239203,0.41298,CB8 8,12
564857.6558,262855.5533,Vodafone,34771,TL6474062900,18,GSM,1800,Macro,24.1,32,,52.239203,0.41298,CB8 8,12
564857.6558,262855.5533,Vodafone,34771,TL6474062900,18,GSM,1800,Macro,24.1,32,,52.239203,0.41298,CB8 8,12
564857.6558,262855.5533,Vodafone,34771,TL6474062900,18,UMTS,2100,Macro,28.2,,65,52.239203,0.41298,CB8 8,12
564857.6558,262855.5533,Vodafone,34771,TL6474062900,18,UMTS,2100,Macro,28.2,,65,52.239203,0.41298,CB8 8,12
564857.6558,262855.5533,Vodafone,34771,TL6474062900,18,UMTS,2100,Macro,28.2,,65,52.239203,0.41298,CB8 8,12
563317.4363,256402.8547,Three,CB0299,TL6320056448,27.7,UMTS,2100,Sectored,17.79,,65,52.1817,0.387334,CB8 9,12
568423.0587,260088.2832,Three,CB0300,TL6830560133,22,UMTS,2100,Sectored,17.79,,65,52.213269,0.463768,CB8 9,12
563317.4363,256402.8547,T-Mobile,68322,TL6320056448,27.7,GSM,1800,SECTOR,30,32,,52.1817,0.387334,CB8 9,12
563317.4363,256402.8547,T-Mobile,68322,TL6320056448,27.7,GSM,1800,SECTOR,30,32,,52.1817,0.387334,CB8 9,12
563317.4363,256402.8547,T-Mobile,68322,TL6320056448,27.7,GSM,1800,SECTOR,30,32,,52.1817,0.387334,CB8 9,12
568333.0495,260038.2411,T-Mobile,68398,TL6821560083,22,GSM,1800,SECTOR,29,32,,52.212847,0.462427,CB8 9,12
568333.0495,260038.2411,T-Mobile,68398,TL6821560083,22,GSM,1800,SECTOR,29,32,,52.212847,0.462427,CB8 9,12
568333.0495,260038.2411,T-Mobile,68398,TL6821560083,22,GSM,1800,SECTOR,29,32,,52.212847,0.462427,CB8 9,12
568418.0944,260055.2711,Vodafone,1915,TL6830060100,21.7,GSM,900,Macro,21.2,32,,52.212974,0.463679,CB8 9,12
563327.4376,256354.7571,Vodafone,5693,TL6321056400,30,GSM,900,Macro,17.2,32,,52.181265,0.387457,CB8 9,12
567417.9405,262155.494,Vodafone,72779,TL6730062200,7,GSM,900,Micro,-2.3,32,,52.232143,0.450093,CB8 9,12
567417.9405,262155.494,Vodafone,72779,TL6730062200,7,UMTS,2100,Macro,28.8,,65,52.232143,0.450093,CB8 9,12
508080.5182,266536.2524,Orange,BED0176,TL0797066580,14,UMTS,2100,SECTOR,29.9,,65,52.286346,-0.41693,MK442,12
512511.0538,261655.6584,Orange,CAM0027,TL1240061700,19.1,GSM,1800,SECTOR,28.4,32,,52.241598,-0.353631,MK442,12
504822.1262,270523.6325,O2,638,TL0471270567,23,GSM,900,Sectored,22.6,32,,52.322811,-0.46344,NN9 6,12
504810.1449,270506.6873,Orange,CAM0028,TL0470070550,20,GSM,1800,SECTOR,28.4,32,,52.322661,-0.463621,NN9 6,12
504818.0949,270533.6727,Three,NN0289,TL0470870577,17,UMTS,2100,Sectored,17.79,,65,52.322902,-0.463496,NN9 6,12
504818.0949,270533.6727,T-Mobile,61022,TL0470870577,17,GSM,1800,SECTOR,27,32,,52.322902,-0.463496,NN9 6,12
504818.0949,270533.6727,T-Mobile,61022,TL0470870577,17,GSM,1800,SECTOR,27,32,,52.322902,-0.463496,NN9 6,12
504818.0949,270533.6727,T-Mobile,61022,TL0470870577,17,GSM,1800,SECTOR,27,32,,52.322902,-0.463496,NN9 6,12
504822.1262,270523.6325,Vodafone,6044,TL0471270567,18,GSM,900,Macro,26,32,,52.322811,-0.46344,NN9 6,12
504822.1262,270523.6325,Vodafone,6044,TL0471270567,18,GSM,900,Macro,26,32,,52.322811,-0.46344,NN9 6,12
504822.1262,270523.6325,Vodafone,6044,TL0471270567,18,GSM,900,Macro,26,32,,52.322811,-0.46344,NN9 6,12
546145.4837,308237.914,O2,35260,TF4603008277,14,UMTS,2100,Sectored,26.5,,65,52.652185,0.159003,PE132,12
546693.506,309011.9989,O2,41512,TF4657809051,13.6,UMTS,2100,Sectored,27.5,,65,52.658991,0.167442,PE132,12
546565.5528,309661.1437,Orange,CAM0015,TF4645009700,19,GSM,1800,SECTOR,27.3,32,,52.664857,0.16584,PE132,12
546565.5528,309661.1437,Orange,CAM0015,TF4645009700,19,UMTS,2100,SECTOR,26.8,,65,52.664857,0.16584,PE132,12
546385.487,308551.0134,Orange,CAM0127,TF4627008590,24,GSM,1800,SECTOR,26.8,32,,52.654933,0.162687,PE132,12
546385.487,308551.0134,Orange,CAM0127,TF4627008590,24,UMTS,2100,SECTOR,27.9,,65,52.654933,0.162687,PE132,12
546125.45,308230.9686,Orange,CAM7044,TF4601008270,15,GSM,1800,SECTOR,26.8,32,,52.652128,0.158704,PE132,12
546385.4792,308530.9759,Vodafone,51476,TF4627008570,25.5,UMTS,2100,Macro,28.3,,65,52.654753,0.162678,PE132,12
546385.4792,308530.9759,Vodafone,51476,TF4627008570,25.5,UMTS,2100,Macro,28.3,,65,52.654753,0.162678,PE132,12
546385.4792,308530.9759,Vodafone,51476,TF4627008570,25.5,UMTS,2100,Macro,28.1,,65,52.654753,0.162678,PE132,12
545901.4455,308741.9992,Vodafone,75118,TF4578608781,15,UMTS,2100,Macro,29.8,,65,52.656779,0.155621,PE132,12
545901.4455,308741.9992,Vodafone,75118,TF4578608781,15,UMTS,2100,Macro,29.8,,65,52.656779,0.155621,PE132,12
545901.4455,308741.9992,Vodafone,75118,TF4578608781,15,UMTS,2100,Macro,29.8,,65,52.656779,0.155621,PE132,12
546151.4801,308238.8729,Vodafone,80579,TF4603608278,13.3,UMTS,2100,Macro,29.4,,65,52.652192,0.159092,PE132,12
546151.4801,308238.8729,Vodafone,80579,TF4603608278,13.3,UMTS,2100,Macro,29.3,,65,52.652192,0.159092,PE132,12
546524.5421,309679.0576,O2,2313,TF4640909718,16,GSM,900,Sectored,23.5,32,,52.665029,0.165242,PE133,12
546524.5421,309679.0576,O2,2313,TF4640909718,16,GSM,1800,Sectored,27.5,32,,52.665029,0.165242,PE133,12
546524.5421,309679.0576,O2,2313,TF4640909718,17.5,UMTS,2100,Sectored,28.39,,65,52.665029,0.165242,PE133,12
547228.575,310612.1966,O2,46714,TF4711310651,13,UMTS,2100,Sectored,28,,65,52.673221,0.176061,PE133,12
547385.6374,310341.2062,Orange,CAM7027,TF4727010380,13,GSM,1800,OMNI,22.5,32,,52.670744,0.178261,PE133,12
546526.5406,309680.1195,Three,PE0343,TF4641109719,16.6,UMTS,2100,Sectored,25.75,,65,52.665038,0.165272,PE133,12
546526.5406,309680.1195,T-Mobile,96291,TF4641109719,17,GSM,1800,SECTOR,26,32,,52.665038,0.165272,PE133,12
546526.5406,309680.1195,T-Mobile,96291,TF4641109719,17,GSM,1800,SECTOR,26,32,,52.665038,0.165272,PE133,12
546526.5406,309680.1195,T-Mobile,96291,TF4641109719,17,GSM,1800,SECTOR,26,32,,52.665038,0.165272,PE133,12
546514.5324,309672.0777,Vodafone,1873,TF4639909711,24.12,GSM,900,Macro,27.2,32,,52.664969,0.165091,PE133,12
546514.5324,309672.0777,Vodafone,1873,TF4639909711,24.12,GSM,900,Macro,27.2,32,,52.664969,0.165091,PE133,12
546514.5324,309672.0777,Vodafone,1873,TF4639909711,24.12,GSM,900,Macro,27.2,32,,52.664969,0.165091,PE133,12
546514.5324,309672.0777,Vodafone,1873,TF4639909711,16.85,UMTS,2100,Macro,28.7,,65,52.664969,0.165091,PE133,12
546514.5324,309672.0777,Vodafone,1873,TF4639909711,16.85,UMTS,2100,Macro,28.9,,65,52.664969,0.165091,PE133,12
546514.5324,309672.0777,Vodafone,1873,TF4639909711,16.85,UMTS,2100,Macro,28.9,,65,52.664969,0.165091,PE133,12
546152.4703,310231.1568,Vodafone,51477,TF4603710270,15,UMTS,2100,Macro,29.5,,65,52.670089,0.159989,PE133,12
546152.4703,310231.1568,Vodafone,51477,TF4603710270,15,UMTS,2100,Macro,29.5,,65,52.670089,0.159989,PE133,12
546152.4703,310231.1568,Vodafone,51477,TF4603710270,15,UMTS,2100,Macro,29.5,,65,52.670089,0.159989,PE133,12
547228.575,310612.1966,Vodafone,51478,TF4711310651,12.25,UMTS,2100,Macro,29.3,,65,52.673221,0.176061,PE133,12
547228.575,310612.1966,Vodafone,51478,TF4711310651,12.25,UMTS,2100,Macro,29.3,,65,52.673221,0.176061,PE133,12
547228.575,310612.1966,Vodafone,51478,TF4711310651,12.25,UMTS,2100,Macro,29.3,,65,52.673221,0.176061,PE133,12
546671.5689,310175.1729,Vodafone,75104,TF4655610214,15,UMTS,2100,Macro,29.7,,65,52.669446,0.167635,PE133,12
546671.5689,310175.1729,Vodafone,75104,TF4655610214,15,UMTS,2100,Macro,29.7,,65,52.669446,0.167635,PE133,12
546671.5689,310175.1729,Vodafone,75104,TF4655610214,15,UMTS,2100,Macro,29.7,,65,52.669446,0.167635,PE133,12
538374.4906,303960.494,Orange,CAM0121,TF3826004000,15,GSM,1800,SECTOR,27.6,32,,52.615793,0.042417,PE134,12
539538.6099,303124.3983,Three,PE0283,TF3942403164,16,UMTS,2100,Sectored,25.65,,65,52.607984,0.059247,PE134,12
534774.0212,301450.1777,Three,PE0356,TF3466001490,14.5,UMTS,2100,Sectored,17.89,,65,52.594144,-0.01175,PE134,12
534774.0212,301450.1777,T-Mobile,96229,TF3466001490,15,GSM,1800,SECTOR,26,32,,52.594144,-0.01175,PE134,12
534774.0212,301450.1777,T-Mobile,96229,TF3466001490,15,GSM,1800,SECTOR,26,32,,52.594144,-0.01175,PE134,12
534774.0212,301450.1777,T-Mobile,96229,TF3466001490,15,GSM,1800,SECTOR,26,32,,52.594144,-0.01175,PE134,12
539538.6099,303124.3983,T-Mobile,98759,TF3942403164,16,GSM,1800,SECTOR,30,32,,52.607984,0.059247,PE134,12
539538.6099,303124.3983,T-Mobile,98759,TF3942403164,16,GSM,1800,SECTOR,30,32,,52.607984,0.059247,PE134,12
539538.6099,303124.3983,T-Mobile,98759,TF3942403164,16,GSM,1800,SECTOR,30,32,,52.607984,0.059247,PE134,12
539994.6995,303652.3676,Vodafone,8306,TF3988003692,15,GSM,900,Macro,25.7,32,,52.61261,0.066201,PE134,12
539994.6995,303652.3676,Vodafone,8306,TF3988003692,15,GSM,900,Macro,25.7,32,,52.61261,0.066201,PE134,12
539994.6995,303652.3676,Vodafone,8306,TF3988003692,15,GSM,900,Macro,25.7,32,,52.61261,0.066201,PE134,12
542548.0534,313835.6314,O2,285,TF4243313874,59,GSM,900,Sectored,23.5,32,,52.703429,0.108283,PE135,12
542548.0534,313835.6314,O2,54254,TF4243313874,59,UMTS,900,Sectored,26.5,32,,52.703429,0.108283,PE135,12
542515.0397,313861.603,Orange,LIN0075,TF4240013900,40,GSM,1800,SECTOR,26.8,32,,52.703671,0.107806,PE135,12
542535.0544,313831.5774,Three,PE0318,TF4242013870,13,UMTS,2100,Sectored,25.75,,65,52.703396,0.108089,PE135,12
542535.0544,313831.5774,T-Mobile,96407,TF4242013870,25,GSM,1800,SECTOR,25,32,,52.703396,0.108089,PE135,12
542535.0544,313831.5774,T-Mobile,96407,TF4242013870,25,GSM,1800,SECTOR,25,32,,52.703396,0.108089,PE135,12
542535.0544,313831.5774,T-Mobile,96407,TF4242013870,25,GSM,1800,SECTOR,25,32,,52.703396,0.108089,PE135,12
542554.0294,313848.6076,Vodafone,256,TF4243913887,44,GSM,900,Macro,24,32,,52.703544,0.108377,PE135,12
542554.0294,313848.6076,Vodafone,256,TF4243913887,44,GSM,900,Macro,24,32,,52.703544,0.108377,PE135,12
542554.0294,313848.6076,Vodafone,256,TF4243913887,44,GSM,900,Macro,24,32,,52.703544,0.108377,PE135,12
