Operator,Anttype,Freqband,area_coverage_2016,pcd_sector,area_coverage_2015,name,geo_code,area_coverage_2014,Transtype,Sitengr
Vodafone,Macro,2100,0.0,PL311,0.0,Cornwall,00HE,0.0,UMTS,SX0780766107
Vodafone,Macro,2100,0.0,PL312,0.0,Cornwall,00HE,0.0,UMTS,SX0559167197
Vodafone,Macro,900,0.0,PL329,0.0,Cornwall,00HE,0.0,GSM,SX1576590947
Airwave,Directional,400,0.0,PL339,0.0,Cornwall,00HE,0.0,TETRA,SX0843584620
,,,100.0,PL34,0.0,CityofPlymouth,,0.0,,
Vodafone,Macro,900,0.0,PL340,0.0,Cornwall,00HE,0.0,GSM,SX0670088980
Vodafone,Macro,2100,100.0,PL35,0.0,CityofPlymouth,00HG,0.0,UMTS,SX4890356728
Orange,SECTOR,1800,0.0,PL350,0.0,Cornwall,00HE,0.0,GSM,SX0960091100
Vodafone,Macro,2100,100.0,PL36,0.0,CityofPlymouth,00HG,0.0,UMTS,SX4999656962
Vodafone,Macro,2100,100.0,PL40,0.0,CityofPlymouth,00HG,0.0,UMTS,SX4892654389
Vodafone,Macro,2100,100.0,PL46,0.0,CityofPlymouth,00HG,0.0,UMTS,SX4834855803
Vodafone,Macro,2100,100.0,PL47,0.0,CityofPlymouth,00HG,0.0,UMTS,SX4858655379
Vodafone,Macro,2100,100.0,PL48,0.0,CityofPlymouth,00HG,0.0,UMTS,SX4804454998
T-Mobile,SECTOR,1800,100.0,PL49,0.0,CityofPlymouth,00HG,0.0,GSM,SX4818754719
Vodafone,Macro,2100,100.0,PL51,0.0,CityofPlymouth,00HG,0.0,UMTS,SX4467058090
Vodafone,Macro,2100,100.0,PL52,0.0,CityofPlymouth,00HG,0.0,UMTS,SX4494259443
Vodafone,Macro,2100,100.0,PL53,0.0,CityofPlymouth,00HG,0.0,UMTS,SX4663858302
Vodafone,Macro,2100,100.0,PL54,0.0,CityofPlymouth,00HG,0.0,UMTS,SX4699360323
Vodafone,Macro,2100,100.0,PL65,0.0,CityofPlymouth,00HG,0.0,UMTS,SX5017858183
Orange,SECTOR,2100,100.0,PL66,0.0,CityofPlymouth,00HG,0.0,UMTS,SX4850060940
Vodafone,Macro,2100,0.0,PL67,0.0,DevonCounty,00HG,0.0,UMTS,SX5007460962
Vodafone,Macro,2100,100.0,PL68,0.0,CityofPlymouth,00HG,0.0,UMTS,SX5147959241
Vodafone,Macro,2100,100.0,PL71,0.0,CityofPlymouth,00HG,0.0,UMTS,SX5567255606
Three,Sectored,2100,100.0,PL72,0.0,CityofPlymouth,00HG,0.0,UMTS,SX5440056230
Vodafone,Macro,2100,100.0,PL74,0.0,CityofPlymouth,00HG,0.0,UMTS,SX5485056959
Vodafone,Macro,900,0.0,PL75,0.0,DevonCounty,18,0.0,GSM,SX5881054728
Orange,SECTOR,1800,28.90392673,PL81,0.0,CityofPlymouth,18,0.0,GSM,SX5450047560
Vodafone,Macro,900,0.0,PL82,0.0,DevonCounty,18,0.0,GSM,SX5683150559
,,,100.0,PL90,0.0,CityofPlymouth,,0.0,,
Three,Sectored,2100,100.0,PL97,0.0,CityofPlymouth,00HG,0.0,UMTS,SX5031554225
Vodafone,Macro,2100,100.0,PL98,0.0,CityofPlymouth,18,0.0,UMTS,SX5322452729
Vodafone,Macro,2100,0.0,PL99,0.0,DevonCounty,00HG,0.0,UMTS,SX5068251950
Vodafone,Macro,2100,0.0,PO107,0.0,HampshireCounty,24,0.0,UMTS,SU7430006600
T-Mobile,SECTOR,2100,0.0,PO108,0.0,HampshireCounty,45,0.0,UMTS,SU7550006370
Vodafone,Micro,900,100.0,PO11,100.0,CityofPortsmouth,00MR,0.0,GSM,SU6415000350
T-Mobile,SECTOR,1800,0.0,PO110,0.0,HampshireCounty,24,0.0,GSM,SZ7140098950
Vodafone,Macro,2100,0.0,PO119,0.0,HampshireCounty,24,0.0,UMTS,SZ7346398802
Vodafone,Micro,900,100.0,PO12,100.0,CityofPortsmouth,00MR,0.0,GSM,SU6407000125
Vodafone,Macro,2100,100.0,PO121,100.0,HampshireCounty,24,40.81809689,UMTS,SZ6183099845
Vodafone,Macro,2100,0.0,PO122,0.0,HampshireCounty,24,0.0,UMTS,SZ6141998745
Vodafone,Macro,2100,100.0,PO123,0.0,HampshireCounty,24,0.0,UMTS,SU6004000779
Vodafone,Macro,2100,100.0,PO124,0.0,HampshireCounty,24,0.0,UMTS,SU6074501980
Vodafone,Macro,2100,100.0,PO13,100.0,CityofPortsmouth,00MR,0.0,UMTS,SU6320000335
Vodafone,Macro,2100,0.0,PO130,0.0,HampshireCounty,24,0.0,UMTS,SU5831202661
T-Mobile,SECTOR,2100,0.0,PO138,0.0,HampshireCounty,24,0.0,UMTS,SU5850000050
Vodafone,Macro,2100,0.0,PO139,0.0,HampshireCounty,24,0.0,UMTS,SU5845301531
Vodafone,Macro,2100,100.0,PO14,100.0,CityofPortsmouth,00MR,0.0,UMTS,SU6434001290
Vodafone,Macro,2100,0.0,PO141,0.0,HampshireCounty,24,0.0,UMTS,SU5622505325
T-Mobile,SECTOR,1800,0.0,PO142,0.0,HampshireCounty,24,0.0,GSM,SU5541202799
Vodafone,Macro,2100,0.0,PO143,0.0,HampshireCounty,24,0.0,UMTS,SU5433403332
Vodafone,Macro,2100,0.0,PO144,0.0,HampshireCounty,24,0.0,UMTS,SU5254607361
Vodafone,Macro,2100,100.0,PO15,100.0,CityofPortsmouth,00MR,0.0,UMTS,SU6510401240
Vodafone,Macro,2100,0.0,PO155,0.0,HampshireCounty,24,0.0,UMTS,SU5555006775
Vodafone,Macro,2100,0.0,PO156,0.0,HampshireCounty,24,0.0,UMTS,SU5589107960
Three,Sectored,2100,0.0,PO157,0.0,HampshireCounty,24,0.0,UMTS,SU5305509230
Vodafone,Macro,2100,100.0,PO160,0.0,HampshireCounty,24,0.0,UMTS,SU5710306180
Vodafone,Macro,2100,100.0,PO167,0.0,HampshireCounty,24,0.0,UMTS,SU5645007420
Vodafone,Macro,2100,0.0,PO168,0.0,HampshireCounty,24,0.0,UMTS,SU5828007035
Vodafone,Macro,2100,100.0,PO169,0.0,HampshireCounty,24,0.0,UMTS,SU6072505728
Vodafone,Macro,900,0.0,PO175,0.0,HampshireCounty,24,0.0,GSM,SU5782610240
Three,Sectored,2100,0.0,PO176,0.0,HampshireCounty,24,0.0,UMTS,SU6264606971
Vodafone,Macro,2100,0.0,PO180,0.0,WestSussexCounty,45,0.0,UMTS,SU9180006725
Vodafone,Macro,2100,0.0,PO188,0.0,WestSussexCounty,45,0.0,UMTS,SU8094804758
,,,0.0,PO189,0.0,WestSussexCounty,,0.0,,
Vodafone,Micro,900,0.0,PO191,0.0,WestSussexCounty,45,0.0,GSM,SU8610204986
Vodafone,Macro,2100,0.0,PO193,0.0,WestSussexCounty,45,0.0,UMTS,SU8404905380
Vodafone,Macro,2100,0.0,PO195,0.0,WestSussexCounty,45,0.0,UMTS,SU8539906900
Vodafone,Macro,2100,100.0,PO196,0.0,WestSussexCounty,45,0.0,UMTS,SU8639605375
Orange,SECTOR,2100,100.0,PO197,0.0,WestSussexCounty,45,0.0,UMTS,SU8780005900
Vodafone,Macro,2100,0.0,PO198,0.0,WestSussexCounty,45,0.0,UMTS,SU8736104283
Vodafone,Macro,2100,100.0,PO20,100.0,CityofPortsmouth,00MR,0.0,UMTS,SU6499802334
Vodafone,Macro,2100,100.0,PO200,0.0,WestSussexCounty,45,0.0,UMTS,SZ8533093420
Vodafone,Macro,2100,0.0,PO201,0.0,WestSussexCounty,45,0.0,UMTS,SU8734001870
Vodafone,Macro,2100,0.0,PO202,0.0,WestSussexCounty,45,0.0,UMTS,SU8896104380
,,,0.0,PO203,0.0,WestSussexCounty,,0.0,,
Vodafone,Macro,2100,0.0,PO207,0.0,WestSussexCounty,45,0.0,UMTS,SU8440004430
Vodafone,Macro,2100,0.0,PO208,0.0,WestSussexCounty,45,0.0,UMTS,SZ7879598803
,,,0.0,PO209,0.0,WestSussexCounty,,0.0,,
Vodafone,Macro,2100,100.0,PO211,0.0,WestSussexCounty,45,0.0,UMTS,SZ9450499539
Vodafone,Macro,2100,100.0,PO212,74.02320309,WestSussexCounty,45,0.0,UMTS,SZ9248499459
Vodafone,Macro,2100,0.0,PO213,0.0,WestSussexCounty,45,0.0,UMTS,SZ9061899416
Vodafone,Macro,2100,0.0,PO214,0.0,WestSussexCounty,45,0.0,UMTS,SZ9150898682
Vodafone,Macro,2100,0.0,PO215,0.0,WestSussexCounty,45,0.0,UMTS,SU9170000820
Vodafone,Macro,2100,0.0,PO220,0.0,WestSussexCounty,45,0.0,UMTS,SU9678004420
Vodafone,Macro,2100,0.0,PO226,0.0,WestSussexCounty,45,0.0,UMTS,SU9773900357
Vodafone,Macro,2100,100.0,PO227,0.0,WestSussexCounty,45,0.0,UMTS,SU9505300054
Vodafone,Macro,2100,0.0,PO228,0.0,WestSussexCounty,45,0.0,UMTS,SU9599501095
Vodafone,Macro,2100,0.0,PO229,0.0,WestSussexCounty,45,0.0,UMTS,SU9367900706
T-Mobile,SECTOR,1800,100.0,PO27,100.0,CityofPortsmouth,00MR,0.0,GSM,SU6442001524
Vodafone,Macro,2100,100.0,PO28,100.0,CityofPortsmouth,00MR,0.0,UMTS,SU6429601810
T-Mobile,SECTOR,1800,100.0,PO29,100.0,CityofPortsmouth,00MR,0.0,GSM,SU6545004309
T-Mobile,SECTOR,2100,100.0,PO301,0.0,IsleofWight,00MW,0.0,UMTS,SZ5014089250
Vodafone,Macro,1800,100.0,PO302,0.0,IsleofWight,,0.0,GSM,SZ5016989243
Vodafone,Macro,900,0.0,PO303,0.0,IsleofWight,00MW,0.0,GSM,SZ5132086500
Vodafone,Macro,900,0.0,PO304,0.0,IsleofWight,00MW,0.0,GSM,SZ4470086510
Orange,MICROCELL,2100,100.0,PO305,0.0,IsleofWight,00MW,0.0,UMTS,SZ4923090640
Vodafone,Macro,2100,100.0,PO317,100.0,IsleofWight,00MW,0.0,UMTS,SZ4968795679
Vodafone,Macro,2100,0.0,PO318,0.0,IsleofWight,00MW,0.0,UMTS,SZ4890293670
Vodafone,Micro,900,88.28343172,PO326,0.0,IsleofWight,00MW,0.0,GSM,SZ5160093600
Vodafone,Macro,2100,100.0,PO331,0.0,IsleofWight,00MW,0.0,UMTS,SZ6022790432
Vodafone,Macro,2100,100.0,PO332,100.0,IsleofWight,00MW,0.0,UMTS,SZ5921592382
T-Mobile,SECTOR,1800,100.0,PO333,0.0,IsleofWight,00MW,0.0,GSM,SZ5833090760
Vodafone,Macro,900,0.0,PO334,0.0,IsleofWight,00MW,0.0,GSM,SZ5266091860
Orange,SECTOR,2100,100.0,PO345,0.0,IsleofWight,00MW,0.0,UMTS,SZ6320090300
Vodafone,Macro,2100,100.0,PO35,100.0,CityofPortsmouth,00MR,0.0,UMTS,SU6564004000
Vodafone,Macro,900,0.0,PO355,0.0,IsleofWight,00MW,0.0,GSM,SZ6411787132
Vodafone,Macro,2100,100.0,PO36,100.0,CityofPortsmouth,00MR,0.0,UMTS,SU6604001270
T-Mobile,SECTOR,1800,0.0,PO360,0.0,IsleofWight,00MW,0.0,GSM,SZ6145089240
Vodafone,Macro,2100,100.0,PO368,0.0,IsleofWight,,0.0,UMTS,SZ5992084220
Three,Sectored,2100,100.0,PO369,0.0,IsleofWight,00MW,0.0,UMTS,SZ5941584310
Vodafone,Macro,900,0.0,PO376,0.0,IsleofWight,00MW,0.0,GSM,SZ5818080000
Vodafone,Macro,2100,100.0,PO377,6.259064194,IsleofWight,00MW,0.0,UMTS,SZ5813881928
Vodafone,Macro,900,100.0,PO381,0.0,IsleofWight,00MW,0.0,GSM,SZ5340476500
Vodafone,Macro,900,0.0,PO382,0.0,IsleofWight,00MW,0.0,GSM,SZ4943077150
Vodafone,Macro,900,0.0,PO383,0.0,IsleofWight,00MW,0.0,GSM,SZ5300080850
Orange,OMNI,1800,0.0,PO390,0.0,IsleofWight,00MW,0.0,GSM,SZ3198086100
NetworkRail,MACRO,900,100.0,PO40,100.0,CityofPortsmouth,00MR,0.0,GSM,SU6537200003
Vodafone,Macro,900,0.0,PO409,0.0,IsleofWight,00MW,0.0,GSM,SZ3382488567
Airwave,Omni,400,0.0,PO410,0.0,IsleofWight,00MW,0.0,TETRA,SZ3513089146
Vodafone,Macro,2100,100.0,PO48,100.0,CityofPortsmouth,00MR,0.0,UMTS,SU6767200023
Vodafone,Macro,2100,100.0,PO49,100.0,CityofPortsmouth,00MR,0.0,UMTS,SZ6650099014
T-Mobile,SECTOR,1800,100.0,PO51,100.0,CityofPortsmouth,00MR,0.0,GSM,SZ6475099190
Vodafone,Macro,2100,100.0,PO52,100.0,CityofPortsmouth,00MR,0.0,UMTS,SZ6450099292
Vodafone,Macro,2100,100.0,PO53,100.0,CityofPortsmouth,00MR,0.0,UMTS,SZ6360599205
Vodafone,Macro,2100,100.0,PO54,100.0,CityofPortsmouth,00MR,0.0,UMTS,SZ6386599934
Vodafone,Macro,2100,0.0,PO61,0.0,HampshireCounty,00MR,0.0,UMTS,SU6663604858
Vodafone,Macro,2100,100.0,PO62,100.0,CityofPortsmouth,00MR,0.0,UMTS,SU6570005250
Vodafone,Macro,2100,100.0,PO63,100.0,CityofPortsmouth,00MR,0.0,UMTS,SU6656006450
Vodafone,Macro,2100,100.0,PO64,100.0,CityofPortsmouth,00MR,0.0,UMTS,SU6390005780
Orange,SECTOR,2100,0.0,PO74,0.0,HampshireCounty,24,0.0,UMTS,SU6490013500
Vodafone,Macro,2100,100.0,PO75,100.0,CityofPortsmouth,24,0.0,UMTS,SU6824507757
Three,Sectored,2100,0.0,PO76,0.0,HampshireCounty,24,0.0,UMTS,SU6558512734
Vodafone,Macro,2100,100.0,PO77,0.0,HampshireCounty,24,0.0,UMTS,SU6794009009
Orange,SECTOR,2100,0.0,PO78,0.0,HampshireCounty,24,0.0,UMTS,SU6910007300
Vodafone,Macro,2100,0.0,PO80,0.0,HampshireCounty,24,0.0,UMTS,SU7061112361
Vodafone,Macro,2100,100.0,PO88,0.0,HampshireCounty,24,0.0,UMTS,SU6735311267
Vodafone,Macro,2100,0.0,PO89,0.0,HampshireCounty,24,0.0,UMTS,SU6826011978
Vodafone,Macro,2100,0.0,PO91,0.0,HampshireCounty,24,0.0,UMTS,SU7175906342
Vodafone,Macro,2100,0.0,PO92,0.0,HampshireCounty,24,0.0,UMTS,SU7161807896
Vodafone,Macro,2100,0.0,PO93,0.0,HampshireCounty,24,0.0,UMTS,SU6877505813
,,,0.0,PO94,0.0,HampshireCounty,,0.0,,
Three,Sectored,2100,0.0,PO95,0.0,HampshireCounty,24,0.0,UMTS,SU7214708080
Vodafone,Macro,2100,0.0,PO96,0.0,HampshireCounty,24,0.0,UMTS,SU7324710118
Vodafone,Macro,2100,0.0,PR10,0.0,LancashireCounty,30,0.0,UMTS,SD5153928275
Vodafone,Macro,2100,100.0,PR11,100.0,LancashireCounty,30,100.0,UMTS,SD5446629812
Vodafone,Macro,2100,100.0,PR12,0.0,LancashireCounty,30,0.0,UMTS,SD5372929367
Vodafone,Macro,1800,100.0,PR13,0.0,LancashireCounty,30,0.0,GSM,SD5421029510
Vodafone,Macro,2100,0.0,PR14,0.0,LancashireCounty,30,0.0,UMTS,SD5459429322
Vodafone,Macro,2100,0.0,PR15,0.0,LancashireCounty,30,0.0,UMTS,SD5634430199
Vodafone,Macro,2100,100.0,PR16,100.0,LancashireCounty,30,0.0,UMTS,SD5365730704
Vodafone,Macro,900,100.0,PR17,100.0,LancashireCounty,30,100.0,GSM,SD5295130354
Vodafone,Macro,2100,100.0,PR18,100.0,LancashireCounty,30,0.0,UMTS,SD5296729039
Vodafone,Macro,2100,0.0,PR19,0.0,LancashireCounty,30,0.0,UMTS,SD5222827268
Vodafone,Macro,2100,0.0,PR21,0.0,LancashireCounty,30,0.0,UMTS,SD5028530530
Vodafone,Macro,2100,100.0,PR22,0.0,LancashireCounty,30,0.0,UMTS,SD5051029688
Vodafone,Macro,2100,100.0,PR23,0.0,LancashireCounty,30,0.0,UMTS,SD5266631385
Vodafone,Macro,2100,0.0,PR25,0.0,NorthYorkshireCounty,30,0.0,UMTS,SD5750031950
Vodafone,Macro,2100,0.0,PR251,0.0,LancashireCounty,30,0.0,UMTS,SD5234021810
T-Mobile,SECTOR,2100,100.0,PR252,0.0,LancashireCounty,30,0.0,UMTS,SD5427722043
Vodafone,Macro,2100,0.0,PR253,0.0,LancashireCounty,30,0.0,UMTS,SD5361222767
Vodafone,Macro,2100,0.0,PR254,0.0,LancashireCounty,30,0.0,UMTS,SD5449523362
Vodafone,Macro,900,0.0,PR255,0.0,LancashireCounty,30,0.0,GSM,SD5524020907
Vodafone,Macro,2100,100.0,PR26,0.0,LancashireCounty,30,0.0,UMTS,SD5536032050
Vodafone,Macro,2100,0.0,PR266,0.0,LancashireCounty,30,0.0,UMTS,SD5376825328
T-Mobile,SECTOR,2100,0.0,PR267,0.0,LancashireCounty,30,0.0,UMTS,SD5184723186
,,,0.0,PR268,0.0,LancashireCounty,,0.0,,
T-Mobile,SECTOR,1800,0.0,PR269,0.0,LancashireCounty,30,0.0,GSM,SD4976819099
Vodafone,Macro,2100,0.0,PR27,0.0,LancashireCounty,30,0.0,UMTS,SD5067032690
T-Mobile,SECTOR,2100,0.0,PR28,0.0,LancashireCounty,30,0.0,UMTS,SD5362032870
Vodafone,Macro,2100,0.0,PR29,0.0,LancashireCounty,30,0.0,UMTS,SD5440733625
Vodafone,Macro,900,0.0,PR30,0.0,LancashireCounty,30,0.0,GSM,SD5057241903
Vodafone,Macro,900,0.0,PR31,0.0,LancashireCounty,30,0.0,GSM,SD4989050490
Vodafone,Macro,900,0.0,PR32,0.0,LancashireCounty,30,0.0,GSM,SD5399036460
Orange,SECTOR,2100,0.0,PR33,0.0,LancashireCounty,30,0.0,UMTS,SD6030036900
Vodafone,Macro,900,0.0,PR35,0.0,LancashireCounty,30,0.0,GSM,SD5255038850
T-Mobile,SECTOR,1800,0.0,PR36,0.0,LancashireCounty,30,0.0,GSM,SD4205143539
Vodafone,Macro,900,0.0,PR40,0.0,LancashireCounty,30,0.0,GSM,SD5134336744
Vodafone,Macro,900,0.0,PR41,0.0,LancashireCounty,30,0.0,GSM,SD4395429453
Vodafone,Macro,900,0.0,PR42,0.0,LancashireCounty,30,0.0,GSM,SD4064332170
Vodafone,Macro,900,0.0,PR43,0.0,LancashireCounty,30,0.0,GSM,SD3926034410
Vodafone,Macro,2100,0.0,PR44,0.0,LancashireCounty,30,0.0,UMTS,SD4997526798
Vodafone,Macro,2100,0.0,PR45,0.0,LancashireCounty,30,0.0,UMTS,SD4841025920
Vodafone,Macro,900,0.0,PR46,0.0,LancashireCounty,30,0.0,GSM,SD4503522858
Vodafone,Macro,2100,0.0,PR50,0.0,LancashireCounty,30,0.0,UMTS,SD5947729703
Vodafone,Macro,2100,0.0,PR54,0.0,LancashireCounty,30,0.0,UMTS,SD5579527991
O2,Sectored,2100,100.0,PR55,0.0,LancashireCounty,30,0.0,UMTS,SD5420025810
Vodafone,Macro,2100,0.0,PR56,0.0,LancashireCounty,30,0.0,UMTS,SD5556026005
Vodafone,Macro,2100,100.0,PR58,0.0,LancashireCounty,30,0.0,UMTS,SD5796524690
T-Mobile,SECTOR,2100,0.0,PR60,0.0,LancashireCounty,30,0.0,UMTS,SD5883117442
Vodafone,Macro,2100,0.0,PR67,0.0,LancashireCounty,30,0.0,UMTS,SD5861418664
Vodafone,Macro,2100,0.0,PR68,0.0,BlackburnwithDarwen,30,0.0,UMTS,SD5905019182
Vodafone,Macro,2100,0.0,PR69,0.0,LancashireCounty,30,0.0,UMTS,SD5958617087
T-Mobile,SECTOR,2100,0.0,PR71,0.0,LancashireCounty,30,0.0,UMTS,SD5761317493
T-Mobile,SECTOR,1800,0.0,PR72,0.0,LancashireCounty,30,0.0,GSM,SD5780616815
Vodafone,Macro,900,0.0,PR73,0.0,LancashireCounty,30,0.0,GSM,SD5600616157
Vodafone,Macro,900,0.0,PR74,0.0,LancashireCounty,30,0.0,GSM,SD5672513685
Vodafone,Macro,900,0.0,PR75,0.0,LancashireCounty,30,0.0,GSM,SD5147417650
Vodafone,Macro,900,0.0,PR76,0.0,LancashireCounty,30,0.0,GSM,SD5566318457
,,,0.0,PR77,0.0,LancashireCounty,,0.0,,
Vodafone,Macro,2100,100.0,PR81,100.0,SeftonDistrict,00CA,100.0,UMTS,SD3267117245
Vodafone,Macro,900,38.73954912,PR82,0.0,SeftonDistrict,00CA,0.0,GSM,SD3250015150
Vodafone,Macro,2100,100.0,PR83,100.0,SeftonDistrict,00CA,97.78285428,UMTS,SD3213912793
Three,Sectored,2100,100.0,PR84,100.0,SeftonDistrict,00CA,100.0,UMTS,SD3302015722
Vodafone,Macro,2100,100.0,PR85,0.0,SeftonDistrict,00CA,0.0,UMTS,SD3395615862
Vodafone,Macro,2100,100.0,PR86,100.0,SeftonDistrict,00CA,100.0,UMTS,SD3489616690
Vodafone,Macro,2100,100.0,PR90,45.03693122,SeftonDistrict,00CA,0.0,UMTS,SD3409517810
Vodafone,Macro,2100,100.0,PR97,100.0,SeftonDistrict,00CA,100.0,UMTS,SD3624918807
Vodafone,Macro,900,0.0,PR98,0.0,SeftonDistrict,00CA,0.0,GSM,SD3722019440
Three,Sectored,2100,100.0,PR99,100.0,SeftonDistrict,00CA,100.0,UMTS,SD3566218696
Vodafone,Macro,2100,0.0,RG100,0.0,WindsorandMaidenhead,00MF,0.0,UMTS,SU7763275007
Vodafone,Macro,900,0.0,RG108,0.0,Wokingham,00MF,0.0,GSM,SU7798079841
Vodafone,Macro,2100,100.0,RG109,0.0,WindsorandMaidenhead,00MF,0.0,UMTS,SU7687076570
Vodafone,Micro,900,100.0,RG11,100.0,Reading,00MC,100.0,GSM,SU7144073810
Vodafone,Macro,2100,100.0,RG12,100.0,Reading,00MC,100.0,UMTS,SU7155073340
Vodafone,Macro,2100,100.0,RG120,100.0,BracknellForest,00MA,100.0,UMTS,SU8814467510
Vodafone,Micro,900,,RG121,,,00MA,,GSM,SU8702269369
Three,Sectored,2100,100.0,RG122,100.0,BracknellForest,00MA,100.0,UMTS,SU8811969243
Vodafone,Macro,2100,100.0,RG127,100.0,BracknellForest,00MA,100.0,UMTS,SU8682566628
Vodafone,Macro,2100,100.0,RG128,100.0,BracknellForest,00MA,100.0,UMTS,SU8512167534
Vodafone,Macro,2100,100.0,RG129,100.0,BracknellForest,00MA,100.0,UMTS,SU8719668343
T-Mobile,SECTOR,1800,100.0,RG13,100.0,Reading,00MC,0.0,GSM,SU7171173453
Vodafone,Macro,2100,100.0,RG14,100.0,Reading,00MC,100.0,UMTS,SU7219573265
Vodafone,Macro,2100,100.0,RG141,0.0,WestBerkshire,00MB,0.0,UMTS,SU4648167816
Vodafone,Macro,2100,100.0,RG142,0.0,WestBerkshire,00MB,0.0,UMTS,SU4854768276
Vodafone,Macro,2100,0.0,RG143,0.0,WestBerkshire,00MB,0.0,UMTS,SU4700072600
Vodafone,Micro,900,100.0,RG145,0.0,WestBerkshire,00MB,0.0,GSM,SU4718767049
Vodafone,Macro,2100,100.0,RG146,0.0,WestBerkshire,00MB,57.52536558,UMTS,SU4475666235
Vodafone,Macro,2100,100.0,RG147,100.0,WestBerkshire,00MB,100.0,UMTS,SU4762765211
Vodafone,Macro,2100,100.0,RG15,100.0,Wokingham,00MC,100.0,UMTS,SU7286373191
Vodafone,Macro,900,100.0,RG16,100.0,Reading,00MC,0.0,GSM,SU7007272659
T-Mobile,SECTOR,2100,100.0,RG17,100.0,Reading,00MC,0.0,UMTS,SU7118073220
Vodafone,Macro,900,0.0,RG170,0.0,Wiltshire,00MB,0.0,GSM,SU3102468089
Vodafone,Macro,900,0.0,RG177,0.0,WestBerkshire,00MB,0.0,GSM,SU3340079430
,,,0.0,RG178,0.0,WestBerkshire,,0.0,,
Vodafone,Macro,2100,0.0,RG179,0.0,WestBerkshire,00MB,0.0,UMTS,SU3764567220
Vodafone,Macro,2100,100.0,RG18,100.0,Reading,00MC,0.0,UMTS,SU7115373950
Vodafone,Macro,900,0.0,RG180,0.0,Reading,00MB,0.0,GSM,SU5252077230
Vodafone,Macro,2100,100.0,RG183,100.0,Reading,00MB,0.0,UMTS,SU5126168356
,,,100.0,RG184,0.0,WestBerkshire,,0.0,,
Vodafone,Macro,2100,100.0,RG189,89.65394665,Reading,00MB,0.0,UMTS,SU5212074120
Vodafone,Macro,2100,100.0,RG193,100.0,Reading,00MB,0.0,UMTS,SU5009066915
Vodafone,Macro,2100,100.0,RG194,0.0,WestBerkshire,00MB,0.0,UMTS,SU5163067227
T-Mobile,SECTOR,1800,,RG196,,,00MB,,GSM,SU4977564205
Vodafone,Macro,2100,0.0,RG198,0.0,WestBerkshire,00MB,0.0,UMTS,SU4867565628
Vodafone,Macro,2100,100.0,RG20,100.0,Reading,00MC,0.0,UMTS,SU7164071570
Vodafone,Macro,2100,0.0,RG200,0.0,WestBerkshire,00MB,0.0,UMTS,SU3975567251
Vodafone,Macro,2100,0.0,RG204,0.0,HampshireCounty,24,0.0,UMTS,SU4970062870
,,,100.0,RG205,0.0,WestBerkshire,,0.0,,
,,,0.0,RG206,0.0,WestBerkshire,,0.0,,
Vodafone,Macro,900,0.0,RG207,0.0,WestBerkshire,00MB,0.0,GSM,SU4144076400
Vodafone,Macro,900,0.0,RG208,0.0,WestBerkshire,00MB,0.0,GSM,SU4348076880
Vodafone,Macro,900,0.0,RG209,0.0,WestBerkshire,24,0.0,GSM,SU4277057306
Vodafone,Macro,2100,0.0,RG213,0.0,HampshireCounty,24,0.0,UMTS,SU6362051720
Vodafone,Macro,2100,0.0,RG214,0.0,HampshireCounty,24,0.0,UMTS,SU6421652598
Vodafone,Macro,2100,0.0,RG215,0.0,HampshireCounty,24,0.0,UMTS,SU6355053652
Vodafone,Macro,2100,100.0,RG216,0.0,HampshireCounty,24,0.0,UMTS,SU6281052570
Vodafone,Micro,900,100.0,RG217,100.0,HampshireCounty,24,100.0,GSM,SU6383351874
Three,Sectored,2100,100.0,RG218,0.0,HampshireCounty,24,0.0,UMTS,SU6265251023
Vodafone,Macro,2100,100.0,RG224,0.0,HampshireCounty,24,0.0,UMTS,SU6004548877
Vodafone,Macro,2100,0.0,RG225,0.0,HampshireCounty,24,0.0,UMTS,SU6091050277
Vodafone,Macro,2100,100.0,RG226,0.0,HampshireCounty,24,0.0,UMTS,SU6171252017
Vodafone,Macro,2100,0.0,RG237,0.0,HampshireCounty,24,0.0,UMTS,SU5982047310
Vodafone,Macro,2100,0.0,RG238,0.0,HampshireCounty,24,0.0,UMTS,SU6020653025
Vodafone,Macro,900,0.0,RG247,0.0,HampshireCounty,24,0.0,GSM,SU6882053430
Vodafone,Macro,2100,0.0,RG248,0.0,HampshireCounty,24,0.0,UMTS,SU6666555285
Vodafone,Macro,2100,0.0,RG249,0.0,HampshireCounty,24,0.0,UMTS,SU6407055070
Vodafone,Macro,2100,0.0,RG252,0.0,HampshireCounty,24,0.0,UMTS,SU6326249815
Vodafone,Macro,900,0.0,RG253,0.0,HampshireCounty,24,0.0,GSM,SU5367647503
Vodafone,Macro,2100,,RG26,,,00MC,,UMTS,SU7015670061
Vodafone,Macro,2100,100.0,RG263,100.0,Reading,24,0.0,UMTS,SU6005862236
,,,100.0,RG264,0.0,WestBerkshire,,0.0,,
Vodafone,Macro,2100,0.0,RG265,0.0,Reading,24,0.0,UMTS,SU6466659977
Vodafone,Macro,2100,100.0,RG27,100.0,Reading,00MC,0.0,UMTS,SU7208071940
Vodafone,Macro,2100,0.0,RG270,0.0,Wokingham,24,0.0,UMTS,SU6692056330
Vodafone,Macro,2100,0.0,RG278,0.0,HampshireCounty,24,0.0,UMTS,SU7615557355
